final_price,list_price,bedrooms,Dens,bathrooms,size,parking,type,latitude,longitude,mean_district_income,district_code,School_min_dist_km
713000,748000,1,1,1,650,1,Condo Apt,43.6702677,-79.394344,112766,95,0.350839861
820000,839000,2,0,2,750,0,Comm Element Condo,43.6702677,-79.394344,112766,95,0.350839861
1200000,1200000,1,1,2,750,1,Condo Apt,43.6755044,-79.3981419,112766,95,0.558612624
512000,528000,1,0,1,250,0,Condo Apt,43.6702677,-79.394344,112766,95,0.350839861
4800000,4995000,4,1,5,3250,2,Detached,43.6777118,-79.3936145,112766,95,0.338178484
1450000,1395000,2,0,2,1100,1,Condo Apt,43.6702677,-79.394344,112766,95,0.350839861
697500,679900,1,1,1,650,0,Condo Apt,43.6732718,-79.3898897,112766,95,0.184330201
719900,719900,1,0,1,750,1,Condo Apt,43.6694691,-79.4009229,112766,95,0.212588814
3850000,3999990,2,1,3,2124,2,Condo Apt,43.671394,-79.391328,112766,95,0.189225232
930000,1050000,2,0,1,750,1,Condo Apt,43.6749843,-79.3937894,112766,95,0.258219668
1760000,1699900,2,1,2,1700,1,Condo Apt,43.6694504,-79.3922208,112766,95,0.393455335
1695000,1695000,3,0,3,1500,1,Condo Apt,43.6735098,-79.4120034,112766,95,0.648819596
1227000,1278800,2,0,3,1500,1,Condo Apt,43.6695987,-79.3918249,112766,95,0.377796713
3250000,3425000,2,1,3,1900,1,Condo Apt,43.6722946,-79.3895506,112766,95,0.222892567
1519000,1295000,3,0,2,1750,1,Semi-Detached,43.6712653,-79.417159,112766,95,0.379854775
603000,609800,1,0,1,750,1,Condo Apt,43.6683345,-79.40122,112766,95,0.316368729
1475000,1498900,2,0,2,1700,1,Condo Apt,43.673541,-79.3883304,112766,95,0.313434194
975000,989900,2,0,2,850,1,Condo Apt,43.6732718,-79.3898897,112766,95,0.184330201
483000,485000,1,0,1,250,0,Condo Apt,43.6702677,-79.394344,112766,95,0.350839861
920000,939000,2,0,2,750,1,Condo Apt,43.6752958,-79.3972626,112766,95,0.485855823
899000,899000,1,1,2,750,1,Condo Apt,43.6685636,-79.3954581,112766,95,0.559911868
2300000,2199000,5,0,3,2750,0,Detached,43.6668003,-79.4071992,112766,95,0.500661632
528000,538000,0,0,1,250,0,Condo Apt,43.6702677,-79.394344,112766,95,0.350839861
5000000,4695000,2,1,3,2624,2,Condo Apt,43.6686152,-79.3973877,112766,95,0.487169229
1075000,1099000,2,1,2,950,1,Condo Apt,43.6732718,-79.3898897,112766,95,0.184330201
1300000,999900,3,0,2,1300,0,Att/Row/Twnhouse,43.6677074,-79.4131702,112766,95,0.17167878
631000,629900,1,1,2,650,1,Condo Apt,43.6725941,-79.3886364,112766,95,0.286170749
527000,539000,1,0,1,550,0,Condo Apt,43.6725941,-79.3886364,112766,95,0.286170749
2010000,1699000,6,0,3,2750,1,Detached,43.6672257,-79.4068931,112766,95,0.553932328
1777000,1795000,4,0,3,1750,0,Semi-Detached,43.6712511,-79.4111604,112766,95,0.474362766
4000000,4195000,3,2,4,3250,2,Semi-Detached,43.6708774,-79.3964022,112766,95,0.416140883
1400000,1499000,2,1,2,1900,1,Condo Apt,43.6733205,-79.3894795,112766,95,0.217849509
849000,859000,1,1,1,750,0,Condo Apt,43.6685636,-79.3954581,112766,95,0.559911868
1080000,1090800,2,0,2,850,1,Condo Apt,43.6752958,-79.3972626,112766,95,0.485855823
850000,875000,1,1,1,650,1,Condo Apt,43.6749843,-79.3937894,112766,95,0.258219668
1088000,1088000,2,0,2,750,1,Comm Element Condo,43.6686152,-79.3973877,112766,95,0.487169229
518000,499000,0,0,1,550,1,Condo Apt,43.6745663,-79.3887457,112766,95,0.325058829
695000,699000,2,0,1,1100,1,Condo Apt,43.6643223,-79.4184739,112766,95,0.237147575
1460000,1475000,3,1,3,1750,0,Plex,43.6709055,-79.417183,112766,95,0.344758095
640000,619000,1,0,1,750,1,Condo Apt,43.6745663,-79.3887457,112766,95,0.325058829
1700000,1799000,2,0,3,2374,1,Condo Apt,43.6695987,-79.3918249,112766,95,0.377796713
445000,449900,0,0,1,250,0,Condo Apt,43.6732718,-79.3898897,112766,95,0.184330201
1470000,1470000,2,0,3,1300,1,Condo Apt,43.6735098,-79.4120034,112766,95,0.648819596
1960000,2250000,3,0,3,2124,1,Condo Apt,43.6742994,-79.4001497,112766,95,0.404914308
740000,749900,1,1,1,650,1,Condo Apt,43.6752958,-79.3972626,112766,95,0.485855823
2380000,2495000,4,0,5,2250,0,Detached,43.6732629,-79.3970401,112766,95,0.396122607
2250000,2099000,3,1,2,2250,0,Att/Row/Twnhouse,43.6784757,-79.3946258,112766,95,0.226872186
1320000,1350000,3,0,3,1300,1,Condo Apt,43.6706061,-79.3903894,112766,95,0.300354748
645000,659900,1,0,1,650,1,Condo Apt,43.6748471,-79.3898393,112766,95,0.277518914
1200000,1200000,2,0,2,1700,0,Condo Apt,43.6696324,-79.3939902,112766,95,0.401835054
1400000,1249000,2,0,2,1500,1,Condo Apt,43.6692089,-79.408273,112766,95,0.51473205
3125000,3275000,3,0,5,3250,2,Att/Row/Twnhouse,43.6736406,-79.3953212,112766,95,0.266309083
2607000,2600000,5,1,4,2750,3,Semi-Detached,43.6777787,-79.3930409,112766,95,0.35642846
615000,629900,1,0,1,550,0,Condo Apt,43.6732718,-79.3898897,112766,95,0.184330201
795000,799000,1,0,1,950,1,Comm Element Condo,43.6695987,-79.3918249,112766,95,0.377796713
1055000,1049000,2,0,2,1100,1,Condo Apt,43.6751028,-79.3888881,112766,95,0.352021712
1775000,1990000,1,1,2,1300,1,Condo Apt,43.6722946,-79.3895506,112766,95,0.222892567
830000,859000,2,0,2,850,1,Condo Apt,43.6732718,-79.3898897,112766,95,0.184330201
465000,460000,0,0,1,250,0,Condo Apt,43.6702677,-79.394344,112766,95,0.350839861
3850000,3850000,3,0,3,3124,3,Condo Apt,43.6688621,-79.4082481,112766,95,0.529412351
2750000,2500000,2,1,3,1900,2,Condo Apt,43.6697894,-79.3911197,112766,95,0.365177092
2000000,2000000,2,0,2,1500,2,Condo Apt,43.6723158,-79.3888155,112766,95,0.278602615
685000,679900,1,1,1,550,0,Condo Apt,43.6702677,-79.394344,112766,95,0.350839861
2265000,2350000,2,0,2,1300,1,Condo Apt,43.6722946,-79.3895506,112766,95,0.222892567
785000,769000,1,1,1,750,1,Condo Apt,43.6721944,-79.387865,112766,95,0.35613926
3300000,3475000,2,1,3,2874,2,Condo Apt,43.6697894,-79.3911197,112766,95,0.365177092
759418,759418,1,0,1,750,1,Condo Apt,43.6694691,-79.4009229,112766,95,0.212588814
1435000,1488800,2,0,2,1300,1,Att/Row/Twnhouse,43.6753922,-79.3905714,112766,95,0.295322114
445000,429900,1,0,1,550,0,Condo Apt,43.6741032,-79.3888107,112766,95,0.295733165
636500,689000,1,0,1,650,0,Condo Apt,43.6732718,-79.3898897,112766,95,0.184330201
2388000,2275000,4,0,3,2374,1,Condo Townhouse,43.6730367,-79.3965403,112766,95,0.35470096
3950000,4499000,2,0,3,2624,2,Condo Apt,43.671864,-79.3938104,112766,95,0.183789461
666000,650000,1,0,1,850,0,Condo Apt,43.6695987,-79.3918249,112766,95,0.377796713
1410000,1395000,4,0,5,2250,2,Semi-Detached,43.6769409,-79.39981,112766,95,0.511141948
1375000,1349000,2,0,3,1300,1,Condo Apt,43.6738894,-79.3907336,112766,95,0.15122124
818000,818000,2,0,2,850,1,Condo Apt,43.6770215,-79.4063849,165047,96,0.737018746
929000,929900,2,0,2,1100,1,Condo Apt,43.6855031,-79.4052048,165047,96,0.320627408
930000,849000,2,0,2,950,1,Condo Apt,43.6763697,-79.4057397,165047,96,0.649369485
633000,599900,1,1,1,650,1,Condo Apt,43.6770215,-79.4063849,165047,96,0.737018746
715000,748000,2,0,2,850,1,Condo Apt,43.6770215,-79.4063849,165047,96,0.737018746
4875000,5225000,5,2,5,4250,4,Detached,43.6888845,-79.4096621,165047,96,0.804948056
2000000,2185000,3,1,4,2374,2,Condo Apt,43.6838907,-79.4119228,165047,96,0.623950571
500000,500000,1,0,1,550,0,Condo Apt,43.6828845,-79.417815,165047,96,0.454493433
601000,605000,2,0,1,650,0,Condo Apt,43.6828845,-79.417815,165047,96,0.454493433
745000,750000,2,0,2,750,1,Condo Apt,43.6852419,-79.409829,165047,96,0.687668828
1499900,1499900,3,0,3,1900,2,Condo Apt,43.6838907,-79.4119228,165047,96,0.623950571
645000,649900,1,1,2,650,1,Condo Apt,43.6828845,-79.417815,165047,96,0.454493433
648000,650000,1,1,1,650,1,Condo Apt,43.6828845,-79.417815,165047,96,0.454493433
333000,330000,0,0,1,250,0,Condo Apt,43.6828845,-79.417815,165047,96,0.454493433
2780000,2879000,3,0,4,2250,2,Att/Row/Twnhouse,43.6863479,-79.4047253,165047,96,0.318037063
760000,699000,2,0,1,1100,1,Condo Townhouse,43.6762115,-79.4143461,165047,96,0.337938442
3250000,3250000,5,0,4,3250,3,Detached,43.6842546,-79.4041173,165047,96,0.237701699
3275000,3499000,3,1,4,2750,1,Detached,43.6792238,-79.4038094,165047,96,0.66338986
1550000,1625000,3,0,3,1900,1,Condo Townhouse,43.6772657,-79.4061481,165047,96,0.753717254
800615,688000,2,0,2,750,1,Condo Apt,43.6770215,-79.4063849,165047,96,0.737018746
619000,619000,1,1,1,650,1,Condo Apt,43.6857143,-79.4047021,165047,96,0.287455217
2005000,2088000,3,1,3,4250,2,Att/Row/Twnhouse,43.6762953,-79.4092514,165047,96,0.613768866
569000,569000,1,1,1,650,0,Condo Apt,43.6857143,-79.4047021,165047,96,0.287455217
1950000,1950000,2,0,2,2124,2,Condo Apt,43.6855031,-79.4052048,165047,96,0.320627408
3300000,2950000,4,0,4,2250,2,Semi-Detached,43.6777932,-79.4003582,165047,96,0.479141252
2335000,2295000,2,1,2,2124,2,Condo Apt,43.6835429,-79.4120225,165047,96,0.586708005
419000,419000,0,0,1,250,0,Condo Apt,43.6814114,-79.4002503,165047,96,0.390890682
1195000,1195000,2,0,2,1500,1,Condo Apt,43.6882273,-79.4026627,165047,96,0.384007993
464800,464800,1,0,1,250,0,Condo Apt,43.6770215,-79.4063849,165047,96,0.737018746
2418800,2695000,3,1,4,2250,3,Detached,43.6855079,-79.4111938,165047,96,0.799475462
840000,799000,3,0,2,1300,1,Semi-Detached,43.6769669,-79.412946,165047,96,0.329216351
3000000,3399000,4,0,3,3250,3,Detached,43.6817419,-79.4135362,165047,96,0.352326623
1621000,1749000,3,0,2,1300,1,Detached,43.6763177,-79.4129743,165047,96,0.38200619
2300000,2349000,3,0,3,2124,2,Condo Apt,43.6862445,-79.4019457,165047,96,0.156514513
655000,589900,1,1,1,650,1,Condo Apt,43.6770215,-79.4063849,165047,96,0.737018746
1352950,1299000,2,0,2,1900,2,Condo Apt,43.6857038,-79.4033696,165047,96,0.187716884
1660000,1595000,3,0,5,2750,2,Att/Row/Twnhouse,43.6765375,-79.4081896,165047,96,0.677776382
969000,959000,2,0,2,1100,1,Condo Apt,43.6855031,-79.4052048,165047,96,0.320627408
1750000,1768800,1,1,2,1700,1,Condo Apt,43.6862445,-79.4019457,165047,96,0.156514513
446800,449900,1,0,1,250,0,Condo Townhouse,43.6770215,-79.4063849,165047,96,0.737018746
1550000,1599000,3,0,3,1900,1,Condo Townhouse,43.6772657,-79.4061481,165047,96,0.753717254
2880000,2995000,2,1,3,2374,2,Condo Apt,43.6814114,-79.4002503,165047,96,0.390890682
599800,599800,1,1,1,650,1,Condo Apt,43.6857143,-79.4047021,165047,96,0.287455217
1105000,899000,2,0,2,950,1,Condo Apt,43.6763697,-79.4057397,165047,96,0.649369485
639900,639900,1,1,2,750,1,Condo Apt,43.6763697,-79.4057397,165047,96,0.649369485
596650,619900,1,1,1,650,1,Condo Apt,43.6770215,-79.4063849,165047,96,0.737018746
632000,669000,2,0,1,750,0,Condo Apt,43.6852419,-79.409829,165047,96,0.687668828
590000,625000,1,1,1,650,1,Condo Apt,43.6770215,-79.4063849,165047,96,0.737018746
2257000,2195000,4,0,4,2250,2,Semi-Detached,43.6782172,-79.4005341,165047,96,0.464423453
2360000,2250000,2,0,2,1700,2,Condo Apt,43.6814114,-79.4002503,165047,96,0.390890682
1100100,1075000,2,1,2,1100,1,Condo Apt,43.6857143,-79.4047021,165047,96,0.287455217
1825000,1875000,2,0,3,1700,2,Condo Apt,43.6839509,-79.4109263,165047,96,0.67370038
1105000,1195000,2,0,4,1900,1,Condo Apt,43.6838907,-79.4119228,165047,96,0.623950571
1420000,1395000,3,0,2,2124,2,Condo Townhouse,43.6827638,-79.393061,114174,97,0.33465846
1890000,1999500,4,0,2,2250,1,Plex,43.6956854,-79.4005543,114174,97,0.986877709
719900,719900,1,1,2,750,1,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
630000,659900,1,1,1,650,1,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
857000,879000,1,1,2,850,1,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
625000,649000,1,1,1,650,0,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
3202998,3295000,4,1,4,4250,4,Detached,43.6845361,-79.3985451,114174,97,0.227010582
1050000,1100000,2,0,2,1100,1,Condo Apt,43.6882945,-79.3970282,114174,97,0.466290838
700000,719000,1,1,2,750,1,Condo Apt,43.6891842,-79.3952066,114174,97,0.298756684
2300000,1995000,2,0,2,1900,2,Condo Apt,43.686712,-79.3966266,114174,97,0.427419049
1895000,1895000,3,0,3,2124,1,Condo Townhouse,43.6827638,-79.393061,114174,97,0.33465846
4775000,4598000,5,1,5,3250,2,Detached,43.691932,-79.3982967,114174,97,0.598922667
499999,474900,1,0,1,550,1,Condo Apt,43.687539,-79.3978734,114174,97,0.402504869
1945000,1995000,3,1,3,2874,2,Condo Townhouse,43.6827638,-79.393061,114174,97,0.33465846
627500,669000,1,1,1,650,1,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
1040000,989000,2,0,2,950,1,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
715000,649000,1,1,1,750,1,Condo Apt,43.6891842,-79.3952066,114174,97,0.298756684
1358000,1449000,2,0,3,1500,1,Condo Apt,43.6882945,-79.3970282,114174,97,0.466290838
1460000,1490000,3,0,3,1500,1,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
1020000,1050000,2,0,2,950,1,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
2995000,2995000,3,1,4,4250,2,Detached,43.6820463,-79.3949249,114174,97,0.192400492
1150000,1188800,2,0,1,1300,1,Condo Apt,43.690104,-79.402311,114174,97,0.582355523
1080000,1068000,2,0,2,1100,1,Condo Apt,43.6891842,-79.3952066,114174,97,0.298756684
1185000,1195000,2,1,2,1100,1,Condo Apt,43.6891842,-79.3952066,114174,97,0.298756684
840000,868000,2,0,2,1100,1,Condo Apt,43.6878955,-79.3961556,114174,97,0.41924094
2817500,2995000,3,1,5,3250,2,Semi-Detached,43.6885749,-79.4002268,114174,97,0.416175528
538000,538000,1,0,1,550,0,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
2065000,1900000,5,0,4,3250,2,Detached,43.6927261,-79.3975451,114174,97,0.5906523
1801000,1799000,2,0,2,1700,1,Condo Apt,43.690182,-79.40224,114174,97,0.59018699
568000,578888,1,1,1,650,0,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
1350000,1350000,2,0,2,1100,1,Condo Apt,43.6891842,-79.3952066,114174,97,0.298756684
2280000,2100000,2,2,3,2124,1,Condo Apt,43.6885155,-79.3966389,114174,97,0.4288172
1069000,1069000,2,1,2,1100,1,Condo Apt,43.6891842,-79.3952066,114174,97,0.298756684
1900000,1995000,2,0,2,1900,1,Condo Apt,43.686712,-79.3966266,114174,97,0.427419049
616000,629999,1,1,1,650,0,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
1545000,1558800,3,0,3,1750,1,Att/Row/Twnhouse,43.6813013,-79.3924706,114174,97,0.272893344
475000,499000,1,0,1,550,0,Condo Apt,43.6877017,-79.3967825,114174,97,0.474008941
490000,469000,1,0,1,650,0,Condo Apt,43.687539,-79.3978734,114174,97,0.402504869
620000,595000,1,0,1,650,1,Condo Apt,43.685491,-79.3932891,114174,97,0.483791785
558888,568888,1,1,1,650,0,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
715000,659000,2,0,2,1100,1,Condo Apt,43.6875927,-79.3958487,114174,97,0.415169264
665000,649900,2,0,1,950,1,Condo Apt,43.6839012,-79.3997415,114174,97,0.169340335
636000,599000,1,0,1,650,1,Condo Apt,43.6882945,-79.3970282,114174,97,0.466290838
1650000,1495000,2,0,2,1500,1,Condo Apt,43.686712,-79.3966266,114174,97,0.427419049
850000,895000,1,1,2,950,1,Condo Apt,43.6885155,-79.3966389,114174,97,0.4288172
1175000,1329000,2,1,3,2124,2,Co-Op Apt,43.688985,-79.4018462,114174,97,0.454477219
2925000,2995000,4,0,4,4250,5,Detached,43.6896337,-79.4006177,114174,97,0.527489528
1780000,1849000,2,0,2,1700,2,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
1133000,1139000,2,0,2,1100,1,Comm Element Condo,43.6867088,-79.3992577,114174,97,0.259337687
1424000,1280000,3,0,2,1500,1,Condo Townhouse,43.6808599,-79.394824,114174,97,0.082393788
325000,349000,0,0,1,550,1,Co-Op Apt,43.688602,-79.4016765,114174,97,0.410930807
1980000,1995000,2,0,3,1500,2,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
2000000,2100000,5,0,3,2750,1,Detached,43.6903684,-79.3998206,114174,97,0.617954475
765000,799000,2,0,2,1100,1,Condo Apt,43.6875927,-79.3958487,114174,97,0.415169264
560000,569000,1,1,1,650,0,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
600000,609900,1,1,1,650,1,Condo Apt,43.6867088,-79.3992577,114174,97,0.259337687
1725000,1595000,2,0,2,1500,1,Condo Apt,43.686712,-79.3966266,114174,97,0.427419049
1560000,1595000,2,1,2,1500,2,Condo Apt,43.6878955,-79.3961556,114174,97,0.41924094
1825000,1849900,3,1,2,1700,1,Condo Apt,43.6882945,-79.3970282,114174,97,0.466290838
1100000,1099000,2,0,2,1300,1,Condo Apt,43.686712,-79.3966266,114174,97,0.427419049
650000,659900,1,1,1,650,1,Condo Apt,43.6891842,-79.3952066,114174,97,0.298756684
3000000,2450000,2,0,3,2124,2,Condo Apt,43.685491,-79.3932891,114174,97,0.483791785
637500,637500,2,0,1,750,1,Condo Apt,43.6877017,-79.3967825,114174,97,0.474008941
446000,479000,1,0,1,750,1,Condo Apt,43.6934678,-79.3965842,114174,97,0.585688607
787000,599300,2,0,2,750,1,Condo Apt,43.6861525,-79.3928741,207903,98,0.403915937
3500000,3695000,1,1,2,2250,1,Att/Row/Twnhouse,43.6793071,-79.3860409,207903,98,0.395538811
710000,738000,2,0,2,850,1,Condo Apt,43.6713021,-79.3846911,207903,98,0.629549894
1100000,1085000,2,0,1,850,1,Condo Apt,43.6810704,-79.3897551,207903,98,0.478338386
2550000,2599000,4,0,4,2250,2,Detached,43.6873057,-79.3761438,207903,98,0.182583232
2700013,2795000,4,0,3,2250,2,Detached,43.6760054,-79.3761438,207903,98,0.483682322
1450000,1580000,2,1,2,1300,1,Condo Apt,43.6810704,-79.3897551,207903,98,0.478338386
1305000,1385000,2,0,2,1700,1,Condo Apt,43.6721683,-79.3804767,207903,98,0.618419719
2275000,2295000,4,1,3,2750,1,Semi-Detached,43.6749677,-79.3725588,207903,98,0.53266098
881000,859000,1,1,1,850,1,Condo Apt,43.6799691,-79.389111,207903,98,0.526295787
1850000,1895000,2,1,3,2374,1,Condo Apt,43.6780894,-79.3848565,207903,98,0.259732883
2690000,2850000,4,1,4,2750,1,Detached,43.6851819,-79.3787831,207903,98,0.222915588
1530000,1349000,2,0,2,1700,1,Condo Apt,43.6721683,-79.3804767,207903,98,0.618419719
1528000,1595000,2,0,2,1500,1,Condo Apt,43.6828728,-79.391517,207903,98,0.430417606
2539000,2595000,2,1,2,2124,2,Condo Apt,43.6886946,-79.3897755,207903,98,0.179467543
1025000,1025000,2,0,2,1300,1,Co-Op Apt,43.6749478,-79.3851024,207903,98,0.408475945
1525000,1599000,2,0,2,1500,1,Condo Apt,43.6721683,-79.3804767,207903,98,0.618419719
6500000,6900000,3,0,4,4374,2,Condo Apt,43.6853086,-79.3911148,207903,98,0.484855063
919000,929000,2,0,2,850,1,Condo Apt,43.6729415,-79.386777,207903,98,0.432735579
2250000,1995000,4,0,4,2874,1,Condo Townhouse,43.6742733,-79.3772751,207903,98,0.518324275
4450000,5195000,4,0,5,4250,2,Detached,43.6806826,-79.3795969,207903,98,0.375401242
1010000,1099900,1,0,2,1300,2,Condo Apt,43.6820051,-79.3905796,207903,98,0.443799478
4100000,4195000,4,1,5,3250,2,Detached,43.6858402,-79.3755279,207903,98,0.274659547
518000,498000,1,0,1,550,0,Condo Apt,43.6713021,-79.3846911,207903,98,0.629549894
1800000,1835000,3,1,3,1750,1,Detached,43.6939751,-79.3806038,207903,98,0.776791066
1020000,1050000,2,0,2,1100,1,Condo Apt,43.6721518,-79.3799048,207903,98,0.629151632
4000000,4295000,4,0,7,4250,2,Detached,43.6770018,-79.3766936,207903,98,0.40951768
885000,899000,2,1,2,850,1,Condo Apt,43.6729415,-79.386777,207903,98,0.432735579
2226000,2189000,5,1,3,3250,2,Detached,43.692607,-79.3834693,207903,98,0.729428031
1560000,1595000,2,1,3,1700,1,Condo Townhouse,43.6826932,-79.3887048,207903,98,0.613040318
814900,814900,1,1,1,650,1,Condo Apt,43.6729415,-79.386777,207903,98,0.432735579
370000,379000,1,0,1,250,0,Condo Apt,43.6713021,-79.3846911,207903,98,0.629549894
4600000,4699000,4,1,6,4250,2,Detached,43.6911614,-79.3854342,207903,98,0.521238433
639750,648888,1,1,1,850,1,Condo Apt,43.683473,-79.3920229,207903,98,0.448608061
850000,849900,2,0,2,1300,1,Co-Op Apt,43.6746785,-79.3860744,207903,98,0.484873096
1428000,1418000,2,1,2,1500,2,Condo Apt,43.6868196,-79.3919643,207903,98,0.317327268
880000,869000,2,1,2,850,1,Condo Apt,43.6729415,-79.386777,207903,98,0.432735579
2295000,2295000,2,0,3,2124,2,Condo Apt,43.6870701,-79.3900373,207903,98,0.31289123
857500,888000,3,0,2,950,1,Condo Apt,43.6729415,-79.386777,207903,98,0.432735579
1600000,1299000,3,1,3,2124,1,Condo Townhouse,43.6752988,-79.3887697,207903,98,0.37378378
2675000,2700000,4,0,4,2750,2,Detached,43.6912496,-79.3850293,207903,98,0.555302616
1473800,1350000,2,0,2,1100,2,Condo Apt,43.6810704,-79.3897551,207903,98,0.478338386
3840000,3795000,4,0,5,4250,1,Detached,43.6766724,-79.3749886,207903,98,0.551464288
755000,699000,2,0,2,850,1,Condo Apt,43.6861525,-79.3928741,207903,98,0.403915937
1725000,1560000,3,0,2,2124,2,Condo Apt,43.6721683,-79.3804767,207903,98,0.618419719
3900000,3498000,5,1,5,4250,1,Detached,43.6750252,-79.3731964,207903,98,0.541879648
1260000,1249900,2,0,2,1100,1,Condo Apt,43.6713021,-79.3846911,207903,98,0.629549894
560000,500000,1,0,1,550,1,Condo Apt,43.6861525,-79.3928741,207903,98,0.403915937
2900000,2749000,4,0,3,2750,3,Detached,43.6899689,-79.3768916,207903,98,0.334035177
1070000,999000,2,0,3,1700,1,Condo Apt,43.6723101,-79.3783909,207903,98,0.530457573
1108000,1095000,2,0,2,1100,1,Condo Apt,43.6721518,-79.3799048,207903,98,0.629151632
3750000,3750000,5,1,4,4250,4,Detached,43.689241,-79.3849414,207903,98,0.535615505
2436000,2650000,2,0,3,2124,2,Condo Apt,43.6721518,-79.3799048,207903,98,0.629151632
1950000,1995000,2,0,3,2374,1,Condo Apt,43.6762776,-79.3731374,207903,98,0.629647804
3900000,4475000,5,0,5,4250,2,Detached,43.6822049,-79.3721186,207903,98,0.748825718
1000000,1100000,2,0,1,850,1,Condo Apt,43.6810704,-79.3897551,207903,98,0.478338386
2205000,2149000,3,1,5,2750,2,Att/Row/Twnhouse,43.6909148,-79.3915567,207903,98,0.139356702
1665000,1675000,2,0,3,2124,1,Condo Apt,43.6723101,-79.3783909,207903,98,0.530457573
1600000,1375000,2,0,2,1300,0,Detached,43.6929126,-79.3869079,207903,98,0.520768639
4200000,4275000,4,1,5,3250,4,Detached,43.6885242,-79.3768916,207903,98,0.193582806
5750000,5850000,2,1,3,3374,2,Condo Apt,43.6851675,-79.3913447,207903,98,0.499504551
1620000,1599900,2,1,2,1300,1,Condo Apt,43.6729415,-79.386777,207903,98,0.432735579
1200000,999000,2,0,2,1300,1,Condo Apt,43.6723101,-79.3783909,207903,98,0.530457573
769500,795000,2,0,2,850,1,Condo Apt,43.6713021,-79.3846911,207903,98,0.629549894
1300143,1149000,2,0,2,1100,1,Co-Op Apt,43.6879773,-79.389054,207903,98,0.275291289
3650000,3795000,4,1,4,4250,2,Detached,43.6852311,-79.3761438,207903,98,0.281891554
911000,825000,2,0,1,1100,1,Co-Op Apt,43.6736168,-79.3714147,207903,98,0.392595283
4600000,4595000,5,1,5,4250,3,Detached,43.6850888,-79.3723557,207903,98,0.539400251
628000,648000,1,1,1,650,0,Condo Apt,43.6729415,-79.386777,207903,98,0.432735579
3375000,3555000,3,1,5,3250,1,Detached,43.67591,-79.3707768,207903,98,0.44123088
2685000,2399000,3,0,5,3250,4,Semi-Detached,43.6767403,-79.3725527,207903,98,0.611391711
3080000,3250000,6,0,5,4250,4,Detached,43.6895321,-79.3730204,207903,98,0.507046108
1500000,1599000,5,0,3,2250,0,Semi-Detached,43.672431,-79.3842386,207903,98,0.616727238
5125000,5125000,2,1,4,4250,1,Semi-Detached,43.6789988,-79.3859377,207903,98,0.373295418
639000,659000,1,0,1,850,1,Condo Apt,43.6828728,-79.391517,207903,98,0.430417606
3000000,3000000,6,0,5,4250,2,Detached,43.6830079,-79.3778817,207903,98,0.464204048
755000,749000,2,0,2,950,0,Condo Apt,43.6713021,-79.3846911,207903,98,0.629549894
3850000,3890000,4,0,4,4250,2,Detached,43.6889905,-79.3797572,207903,98,0.230055912
1080000,999999,2,0,1,850,1,Condo Apt,43.6810704,-79.3897551,207903,98,0.478338386
4200000,4295000,4,1,4,3250,1,Detached,43.6756719,-79.3757478,207903,98,0.527790044
1090000,1100000,2,1,2,1100,1,Condo Apt,43.6721518,-79.3799048,207903,98,0.629151632
1200000,1195000,3,1,3,1700,1,Condo Townhouse,43.6837825,-79.3880997,207903,98,0.710170105
740000,749900,2,0,2,750,1,Condo Apt,43.6721518,-79.3799048,207903,98,0.629151632
825000,825000,2,0,1,1100,1,Co-Op Apt,43.6771494,-79.3742141,207903,98,0.605501714
563000,549800,1,1,1,650,0,Condo Apt,43.6713021,-79.3846911,207903,98,0.629549894
2901800,2650000,3,0,4,3250,2,Detached,43.6758303,-79.3689897,207903,98,0.317955486
2120000,2250000,3,1,4,2750,3,Semi-Detached,43.6769125,-79.3757325,207903,98,0.487559685
550000,568000,1,0,1,550,0,Condo Apt,43.6729415,-79.386777,207903,98,0.432735579
709900,709900,1,1,1,650,1,Condo Apt,43.6729415,-79.386777,207903,98,0.432735579
929000,949000,2,0,2,1100,2,Condo Apt,43.6781559,-79.389659,207903,98,0.540328928
843375,872800,2,1,2,950,1,Condo Apt,43.6721518,-79.3799048,207903,98,0.629151632
750000,750000,1,1,1,650,1,Condo Apt,43.6729415,-79.386777,207903,98,0.432735579
1215000,1239000,2,1,3,1300,1,Condo Townhouse,43.687367,-79.3917699,207903,98,0.255389315
1475000,1275000,3,0,2,1700,1,Co-Op Apt,43.6736168,-79.3714147,207903,98,0.392595283
930000,924900,2,0,2,1100,1,Condo Apt,43.6886946,-79.3897755,207903,98,0.179467543
